SurveyNum,Date,Date2,Study_period,Observer,Site_ID,Proportion_surveyed,Region,Sub_region,Location,Type,Depth_ft,trans_area,Site_area_m2
2670,3/26/2015,Spring 2015,15,Jack and BZ,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,16,1040,2080
2671,3/26/2015,Spring 2015,15,Jack and BZ,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,16,1040,2080
2699,5/20/2015,Spring 2015,16,Lizard and BZ,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,15,1040,2080
2700,5/20/2015,Spring 2015,16,Anna and Ashtyn,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,11,1040,2080
2776,7/21/2015,Summer 2015,17,Emily and Lad,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,15,1045,2660
2777,7/21/2015,Summer 2015,17,Ellie and Amy,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,15,1045,2660
2101,10/21/2013,Fall 2013,6,Shelby/Kristian,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,28,1050,1806
2102,10/21/2013,Fall 2013,6,Katie/Ana,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,27,1050,1806
2910,11/2/2015,Fall 2015,18,Alyssa and Katie,BISC-P9a,0.33,Florida,BNP,Biscayne,patch,21,1050,1806
2911,11/2/2015,Fall 2015,18,Alyssa and Katie,BISC-P9a,0.33,Florida,BNP,Biscayne,patch,21,1050,1806
2912,11/2/2015,Fall 2015,18,Alyssa and Katie,BISC-P9a,0.33,Florida,BNP,Biscayne,patch,21,1050,1806
2830,7/30/2015,Summer 2015,17,Emily and Lad,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,24,1071,1806
2831,7/30/2015,Summer 2015,17,Colin and Kara,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,20,1071,1806
94,2/12/2013,Winter 2013,1,Lindsay Sweet,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,23,1092,2184
95,2/12/2013,Winter 2013,1,Alex Kattan,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,23,1092,2184
228,9/24/2013,Fall 2013,5,Zoe/Catie,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,20,1092,2184
229,9/24/2013,Fall 2013,5,Zoe/Catie,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,18,1092,2184
438,3/20/2014,Spring 2014,8,Ellie and Taylor,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,25,1092,2184
439,3/20/2014,Spring 2014,8,Ellie and Taylor,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,25,1092,2184
440,3/20/2014,Spring 2014,8,Ellie and Taylor,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,25,1092,2184
2274,9/16/2014,Fall 2014,12,Carlos and Gracie,BISC-P13a,0.33,Florida,BNP,Biscayne,patch,16,1092,2184
2275,9/16/2014,Fall 2014,12,Carlos and Gracie,BISC-P13a,0.33,Florida,BNP,Biscayne,patch,16,1092,2184
2276,9/16/2014,Fall 2014,12,Carlos and Gracie,BISC-P13a,0.33,Florida,BNP,Biscayne,patch,16,1092,2184
2382,5/7/2014,Spring 2014,9,Shelby and Terry,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,27,1092,2184
2383,5/7/2014,Spring 2014,9,Kristian and Matt,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,27,1092,2184
2471,12/19/2014,Winter 2015,13,Liz and Alyssa,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,20,1092,2184
2472,12/19/2014,Winter 2015,13,Amy and Ashtyn,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,20,1092,2184
2557,2/11/2015,Winter 2015,14,Liz and Anna,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,28,1092,2184
2558,2/11/2015,Winter 2015,14,Amy and Ashtyn,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,20,1092,2184
2575,3/16/2015,Spring 2015,15,Ed and Carlos,BISC-P13a,0.33,Florida,BNP,Biscayne,patch,20,1092,2184
2576,3/16/2015,Spring 2015,15,Ed and Carlos,BISC-P13a,0.33,Florida,BNP,Biscayne,patch,20,1092,2184
2577,3/16/2015,Spring 2015,15,Ed and Carlos,BISC-P13a,0.33,Florida,BNP,Biscayne,patch,20,1092,2184
2729,5/22/2015,Spring 2015,16,Anna and BZ,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,24,1092,2184
2730,5/22/2015,Spring 2015,16,"Lad, Jack, Cindy",BISC-P13a,0.5,Florida,BNP,Biscayne,patch,20,1092,2184
2907,11/2/2015,Fall 2015,18,Alyssa and Katie,BISC-P7a,0.33,Florida,BNP,Biscayne,patch,10,1137.5,1680
2908,11/2/2015,Fall 2015,18,Alyssa and Katie,BISC-P7a,0.33,Florida,BNP,Biscayne,patch,10,1137.5,1680
2909,11/2/2015,Fall 2015,18,Alyssa and Katie,BISC-P7a,0.33,Florida,BNP,Biscayne,patch,10,1137.5,1680
2173,3/4/2014,Spring 2014,8,Kristian/Ana,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,26,1209,2184
121,3/20/2013,Spring 2013,2,Danielle,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080
122,3/20/2013,Spring 2013,2,Roger/Patricia Grimes,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080
2899,10/31/2015,Fall 2015,18,Carlos and Becca,KL-P8,0.33,Florida,FKNMS,Key Largo,patch,12,1235,2660
2900,10/31/2015,Fall 2015,18,Carlos and Becca,KL-P8,0.33,Florida,FKNMS,Key Largo,patch,12,1235,2660
2901,10/31/2015,Fall 2015,18,Carlos and Becca,KL-P8,0.33,Florida,FKNMS,Key Largo,patch,12,1235,2660
2774,7/21/2015,Summer 2015,17,Emily and Lad,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,15,1248,2080
2775,7/21/2015,Summer 2015,17,Ellie and Amy,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,14,1248,2080
2902,10/31/2015,Fall 2015,18,Carlos and Becca,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,12,1248,2080
2903,10/31/2015,Fall 2015,18,Carlos and Becca,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,12,1248,2080
2904,10/31/2015,Fall 2015,18,Carlos and Becca,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,12,1248,2080
36,2/4/2013,Winter 2013,1,Alex Kattan,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,14,1330,2660
38,2/4/2013,Winter 2013,1,Mackenzie Brooke,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,14,1330,2660
125,4/21/2013,Spring 2013,2,Anne/Lad,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,18,1330,2660
126,4/21/2013,Spring 2013,2,Adam,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,12,1330,2660
175,6/12/2013,Summer 2013,3,Catie/Lindsay,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,10,1330,2660
176,6/12/2013,Summer 2013,3,Alexis/Alex,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,14,1330,2660
212,8/6/2013,Summer 2013,4,Lindsay/Liz B,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,13,1330,2660
213,8/6/2013,Summer 2013,4,Lindsay/Liz B,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,13,1330,2660
261,10/5/2013,Fall 2013,5,Austen/Elissa,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,12,1330,2660
262,10/5/2013,Fall 2013,5,Austen/Elissa,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,12,1330,2660
324,11/22/2013,Fall 2013,6,Steve Schalk (Pennekamp),KL-P8,1,Florida,FKNMS,Key Largo,patch,14,1330,2660
366,2/10/2014,Winter 2014,7,Adam and Taylor,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,16,1330,2660
367,2/10/2014,Winter 2014,7,Liz and Jess,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,14,1330,2660
405,3/14/2014,Spring 2014,8,Ellie,KL-P8,0.33,Florida,FKNMS,Key Largo,patch,13,1330,2660
406,3/14/2014,Spring 2014,8,Ellie,KL-P8,0.33,Florida,FKNMS,Key Largo,patch,13,1330,2660
407,3/14/2014,Spring 2014,8,Ellie,KL-P8,0.33,Florida,FKNMS,Key Largo,patch,13,1330,2660
1452,5/30/2014,Spring 2014,9,Liz and Becky,KL-P8,1,Florida,FKNMS,Key Largo,patch,16,1330,2660
2220,8/12/2014,Summer 2014,10,Jes and Jessie,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,11,1330,2660
2221,8/12/2014,Summer 2014,10,Liz and Emily,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,15,1330,2660
2236,9/2/2014,Fall 2014,11,Lad and Gracie,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,15,1330,2660
2237,9/2/2014,Fall 2014,11,Liz and Anna,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,13,1330,2660
2312,9/22/2014,Fall 2014,12,Alyssa and Anna,KL-P8,0.33,Florida,FKNMS,Key Largo,patch,11,1330,2660
2313,9/22/2014,Fall 2014,12,Alyssa and Anna,KL-P8,0.33,Florida,FKNMS,Key Largo,patch,11,1330,2660
2314,9/22/2014,Fall 2014,12,Alyssa and Anna,KL-P8,0.33,Florida,FKNMS,Key Largo,patch,11,1330,2660
2418,12/9/2014,Winter 2015,13,Liz and Alyssa,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,10,1330,2660
2419,12/9/2014,Winter 2015,13,Anna and Ashtyn,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,15,1330,2660
2513,1/22/2015,Winter 2015,14,Liz and BZ,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,15,1330,2660
2514,1/22/2015,Winter 2015,14,Amy and Kristen,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,17,1330,2660
2666,3/26/2015,Spring 2015,15,Jack and BZ,KL-P8,0.33,Florida,FKNMS,Key Largo,patch,16,1330,2660
2667,3/26/2015,Spring 2015,15,Jack and BZ,KL-P8,0.33,Florida,FKNMS,Key Largo,patch,16,1330,2660
2668,3/26/2015,Spring 2015,15,Jack and BZ,KL-P8,0.33,Florida,FKNMS,Key Largo,patch,16,1330,2660
2701,5/20/2015,Spring 2015,16,Lizard and BZ,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,14,1330,2660
2702,5/20/2015,Spring 2015,16,Anna and Ashtyn,KL-P8,0.5,Florida,FKNMS,Key Largo,patch,15,1330,2660
2822,7/28/2015,Summer 2015,17,Emily and Lad,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,21,1482,2184
2823,7/28/2015,Summer 2015,17,Steve and Trudy,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,11,1482,2184
2123,11/7/2013,Fall 2013,6,Shelby/Kristian,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,29,1501.5,2184
2124,11/7/2013,Fall 2013,6,Katie/Ana,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,31,1501.5,2184
2029,5/23/2013,Spring 2013,3,Shelby/Vanessa,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,27,1618.5,2184
2030,5/23/2013,Spring 2013,3,Shelby/Vanessa,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,27,1618.5,2184
2001,3/25/2013,Spring 2013,2,Shelby/Vanessa,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,25,1657.5,2184
2002,3/25/2013,Spring 2013,2,Shelby/Vanessa,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,25,1657.5,2184
2069,9/23/2013,Fall 2013,5,Katie/Shelby,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,28,1680,1806
2070,9/23/2013,Fall 2013,5,Ryan/Kristian,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,29,1680,1806
2047,7/10/2013,Summer 2013,4,Ryan/Kristian,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,27,1696.5,2184
2048,7/10/2013,Summer 2013,4,Terry/Ana,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,26,1696.5,2184
2083,9/24/2013,Fall 2013,5,Shelby/Ryan,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,21,1696.5,2184
2084,9/24/2013,Fall 2013,5,Ana/Kristian,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,21,1696.5,2184
2021,4/25/2013,Spring 2013,3,Shelby/Ryan,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,26,1764,1806
2022,4/25/2013,Spring 2013,3,Shelby/Ryan,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,26,1764,1806
2137,12/17/2013,Winter 2014,7,Ana/Kristian,BISC-P15a,1,Florida,BNP,Biscayne,patch,20,2520,6160
2113,10/22/2013,Fall 2013,6,Shelby/Kristian,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,19,2625,6160
2114,10/22/2013,Fall 2013,6,Katie/Ana,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,20,2625,6160
2156,2/24/2014,Winter 2014,8,Ana/Kristian,BISC-P15a,1,Florida,BNP,Biscayne,patch,19,2926,6160
2013,4/23/2013,Spring 2013,3,Shelby/Greg,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,19,2940,6160
2014,4/23/2013,Spring 2013,3,Ryan/Vanessa,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,19,2940,6160
2055,7/22/2013,Summer 2013,4,David/Ana,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,19,2940,6160
2056,7/22/2013,Summer 2013,4,Kristian/Dan,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,19,2940,6160
2079,9/24/2013,Fall 2013,5,Shelby/Ryan,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,21,2940,6160
2080,9/24/2013,Fall 2013,5,Kristian/Ana,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,19,2940,6160
81,2/8/2013,Winter 2013,1,Master,BISC-P15a,1,Florida,BNP,Biscayne,patch,16,3080,6160
242,9/26/2013,Fall 2013,5,Austen/Colin,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,17,3080,6160
243,9/26/2013,Fall 2013,5,Austen/Colin,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,14,3080,6160
467,3/30/2014,Spring 2014,8,Liz and Elissa,BISC-P15a,0.33,Florida,BNP,Biscayne,patch,14,3080,6160
468,3/30/2014,Spring 2014,8,Liz and Elissa,BISC-P15a,0.33,Florida,BNP,Biscayne,patch,14,3080,6160
469,3/30/2014,Spring 2014,8,Liz and Elissa,BISC-P15a,0.33,Florida,BNP,Biscayne,patch,14,3080,6160
2284,9/17/2014,Fall 2014,12,Carlos and Alyssa,BISC-P15a,0.33,Florida,BNP,Biscayne,patch,20,3080,6160
2285,9/17/2014,Fall 2014,12,Carlos and Alyssa,BISC-P15a,0.33,Florida,BNP,Biscayne,patch,20,3080,6160
2286,9/17/2014,Fall 2014,12,Carlos and Alyssa,BISC-P15a,0.33,Florida,BNP,Biscayne,patch,20,3080,6160
2384,5/22/2014,Spring 2014,9,Ana and Kristian,BISC-P15a,1,Florida,BNP,Biscayne,patch,19,3080,6160
2477,12/19/2014,Winter 2015,13,Liz and Alyssa,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,10,3080,6160
2478,12/19/2014,Winter 2015,13,Amy and Ashtyn,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,10,3080,6160
2559,2/11/2015,Winter 2015,14,Liz and Anna,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,19,3080,6160
2560,2/11/2015,Winter 2015,14,Amy and Ashtyn,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,20,3080,6160
2589,3/18/2015,Spring 2015,15,Amy and BZ,BISC-P15a,0.33,Florida,BNP,Biscayne,patch,7,3080,6160
2590,3/18/2015,Spring 2015,15,Amy and BZ,BISC-P15a,0.33,Florida,BNP,Biscayne,patch,7,3080,6160
2591,3/18/2015,Spring 2015,15,Amy and BZ,BISC-P15a,0.33,Florida,BNP,Biscayne,patch,7,3080,6160
2733,5/22/2015,Spring 2015,16,Anna and BZ,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,18,3080,6160
2734,5/22/2015,Spring 2015,16,"Lad, Jack, Cindy",BISC-P15a,0.5,Florida,BNP,Biscayne,patch,18,3080,6160
2838,7/30/2015,Summer 2015,17,Emily and Lad,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,12,3080,6160
2839,7/30/2015,Summer 2015,17,Colin and Kara,BISC-P15a,0.5,Florida,BNP,Biscayne,patch,12,3080,6160
